0	0	0.899646233	0.100353767
0	0	0.765666252	0.234333748
0	0	0.797961165	0.202038835
0	0	0.764263866	0.235736134
0	0	0.812097928	0.187902072
0	0	0.789397911	0.210602089
0	0	0.740851703	0.259148297
0	0	0.927155887	0.072844113
0	0	0.65065055	0.34934945
0	0	0.847690376	0.152309624
0	0	0.938468497	0.061531503
0	0	0.936177542	0.063822458
0	0	0.941508394	0.058491606
0	0	0.987279019	0.012720981
0	0	0.938126917	0.061873083
0	0	0.861725984	0.138274016
0	0	0.919324187	0.080675813
0	0	0.947821715	0.052178285
0	0	0.973591349	0.026408651
0	0	0.94946344	0.05053656
0	0	0.954479353	0.045520647
0	0	0.949218167	0.050781833
0	0	0.940855168	0.059144832
0	0	0.945070034	0.054929966
0	0	0.75607873	0.24392127
0	0	0.535340969	0.464659031
0	0	0.939675711	0.060324289
0	0	0.941985669	0.058014331
0	0	0.983989965	0.016010035
0	0	0.934606334	0.065393666
0	0	0.878606522	0.121393478
0	0	0.958703338	0.041296662
0	0	0.91437003	0.08562997
0	0	0.957454333	0.042545667
0	0	0.7279804	0.2720196
0	0	0.945220386	0.054779614
0	0	0.791055589	0.208944411
0	0	0.716181769	0.283818231
0	0	0.972352955	0.027647045
0	0	0.941502886	0.058497114
0	0	0.836114835	0.163885165
0	0	0.917222971	0.082777029
0	0	0.911161496	0.088838504
0	0	0.980602063	0.019397937
0	0	0.904304944	0.095695056
0	0	0.927351505	0.072648495
0	0	0.920875333	0.079124667
0	0	0.876099408	0.123900592
0	0	0.844289903	0.155710097
0	0	0.865494974	0.134505026
0	0	0.866075978	0.133924022
0	0	0.959250161	0.040749839
0	0	0.932855293	0.067144707
0	0	0.585720052	0.414279948
0	0	0.878254114	0.121745886
0	0	0.861559084	0.138440916
0	0	0.888726658	0.111273342
0	0	0.89645112	0.10354888
0	0	0.856263944	0.143736056
0	0	0.924169857	0.075830143
0	0	0.89587418	0.10412582
0	0	0.807399423	0.192600577
0	0	0.923987448	0.076012552
0	0	0.882051255	0.117948745
0	0	0.622882245	0.377117755
0	0	0.936570753	0.063429247
0	0	0.858173279	0.141826721
0	1	0.476966315	0.523033685
0	1	0.046049275	0.953950725
0	0	0.949453843	0.050546157
0	0	0.970761657	0.029238343
0	0	0.921939828	0.078060172
0	0	0.959507369	0.040492631
0	0	0.960101489	0.039898511
0	0	0.919435367	0.080564633
0	0	0.760896349	0.239103651
0	0	0.976756231	0.023243769
0	0	0.784299485	0.215700515
0	0	0.870873029	0.129126971
0	0	0.695296669	0.304703331
1	1	0.016337818	0.983662182
1	1	0.010436032	0.989563968
1	1	0.016616549	0.983383451
1	1	0.046610397	0.953389603
1	1	0.018631396	0.981368604
1	1	0.045992201	0.954007799
1	1	0.048039498	0.951960502
1	1	0.123175143	0.876824857
1	1	0.046181241	0.953818759
1	1	0.040914331	0.959085669
1	1	0.06344113	0.93655887
1	1	0.16420057	0.83579943
1	1	0.013319725	0.986680275
1	1	0.046703806	0.953296194
1	1	0.381661961	0.618338039
1	1	0.018680828	0.981319172
1	1	0.046699354	0.953300646
1	1	0.434454385	0.565545615
1	1	0.022767289	0.977232711
1	1	0.046490562	0.953509438
1	1	0.017391999	0.982608001
1	1	0.04641526	0.95358474
1	1	0.046980623	0.953019377
1	1	0.09108156	0.90891844
1	1	0.208680076	0.791319924
1	1	0.098615808	0.901384192
1	1	0.018748777	0.981251223
1	1	0.012984877	0.987015123
1	1	0.012982314	0.987017686
1	1	0.037913395	0.962086605
1	1	0.045755846	0.954244154
1	1	0.046539348	0.953460652
1	1	0.103846302	0.896153698
1	1	0.041987052	0.958012948
1	0	0.575126857	0.424873143
1	1	0.046703806	0.953296194
1	1	0.108921994	0.891078006
1	0	0.75629997	0.24370003
1	1	0.046397559	0.953602441
1	1	0.046623731	0.953376269
1	1	0.046198863	0.953801137
1	1	0.046810776	0.953189224
1	1	0.027491552	0.972508448
1	1	0.046472833	0.953527167
1	1	0.046654855	0.953345145
1	1	0.004528165	0.995471835
1	1	0.046864349	0.953135651
1	1	0.046659303	0.953340697
1	1	0.046583742	0.953416258
1	1	0.148830907	0.851169093
1	1	0.046583742	0.953416258
1	1	0.046265005	0.953734995
1	1	0.046401984	0.953598016
1	1	0.009283406	0.990716594
1	1	0.059799267	0.940200733
1	0	0.6300427	0.3699573
1	1	0.061733922	0.938266078
1	1	0.395655623	0.604344377
1	1	0.018613121	0.981386879
1	1	0.100733592	0.899266408
1	1	0.046331237	0.953668763
1	1	0.048379047	0.951620953
1	1	0.046348914	0.953651086
1	1	0.013410713	0.986589287
1	1	0.046455111	0.953544889
1	1	0.046348914	0.953651086
1	1	0.093544897	0.906455103
1	1	0.042623132	0.957376868
1	1	0.046419687	0.953580313
1	1	0.068090373	0.931909627
1	1	0.139517889	0.860482111
1	1	0.028812786	0.971187214
1	1	0.046552662	0.953447338
1	1	0.142839936	0.857160064
1	1	0.070110056	0.929889944
1	1	0.017789452	0.982210548
1	1	0.01883544	0.98116456
1	1	0.046463972	0.953536028
1	1	0.046340075	0.953659925
1	1	0.021545654	0.978454346
